Date,Open,High,Low,Close,Adj Close,Volume,dividendYield,targetMeanPrice,earningsDate,beta,priceToBook,priceToSalesTrailing12Months,forwardPE
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,280.3834228515625,17879000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,279.7876892089844,16191300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,282.7270812988281,13900200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,282.6684875488281,16589300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,281.5649719238281,16117600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,279.7193298339844,18616600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,280.2173767089844,13955900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,283.0102844238281,14561300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,285.9789733886719,18249000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,287.6878662109375,22507600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,286.2035217285156,20075300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,284.45220947265625,21813000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,290.36181640625,29850500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,297.7878723144531,40817600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,298.0716247558594,22830200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,296.08544921875,18175800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,295.48870849609375,20006100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,292.6316833496094,17666100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,293.24810791015625,22605700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,297.0345153808594,16348100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,295.3614501953125,26285300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,295.3125,18983800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,294.6471862792969,16285600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,294.6374816894531,14747900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,293.6981506347656,17180400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,293.72747802734375,15046800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,290.8314208984375,19927000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,289.32470703125,19633400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,290.5770263671875,23652900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,293.3166198730469,21853400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,298.2379455566406,28356300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,298.62933349609375,19550800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,293.39483642578125,41372500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,287.945068359375,38278700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,288.4342956542969,22364100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,292.1326904296875,26626300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,293.0915832519531,18604600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,292.8860778808594,14999000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,287.81793212890625,23571700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,277.39794921875,43186200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,277.8675537109375,26353700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,275.8324890136719,32343600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,282.8573913574219,30086300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,276.99676513671875,31350700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,282.5247802734375,24993000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,286.7807922363281,28002600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,288.4832458496094,20430500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,288.4832458496094,17685700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,287.876708984375,19298600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,286.5558166503906,17974100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,289.9117126464844,23416300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,296.212646484375,27262900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,297.64111328125,25384800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,300.6546630859375,22729300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,301.5743408203125,17682100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,300.7720642089844,16537100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,304.0497131347656,16918100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,302.4842529296875,17449300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,301.4765319824219,17554500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,303.4136962890625,28107300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,316.19171142578125,52588700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,317.34625244140625,26297900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,324.4592590332031,34766000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,322.2578430175781,27073200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,325.9366455078125,26487100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,326.787841796875,21500100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,329.1751708984375,23992200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,328.80340576171875,22570100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,329.71331787109375,20897000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,328.6958312988281,21307400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,323.656982421875,25500900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,325.2518310546875,16849800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,329.4491882324219,23831000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,328.8132019042969,16723000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,332.17889404296875,20886800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,332.40435791015625,19053400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,334.51177978515625,22463500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,336.3153076171875,21963400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,333.1002502441406,31031100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,330.9928283691406,30427600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,331.2182922363281,21661300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,323.15130615234375,24217200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,329.9636535644531,28563500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,324.0432434082031,42885600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,323.5433349609375,33337600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,322.9650573730469,30766000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,316.6133728027344,41779300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,319.7304382324219,30032600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,328.28753662109375,31021900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-08,335.30999755859375,335.5,330.79998779296875,334.9700012207031,328.3365173339844,24761000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,326.5035095214844,22214200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,335.7566223144531,38095700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,332.67877197265625,28899400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,321.8378601074219,44438700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,328.0228576660156,35381100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,318.4659423828125,35034800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,317.38775634765625,47750300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,313.5747985839844,28326500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,320.8086242675781,24740600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,326.6015930175781,24831500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,328.06207275390625,19617800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,335.66839599609375,19947000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,334.4921569824219,15661500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,335.1783142089844,15042000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,332.60040283203125,15994500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,329.6597900390625,18000800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,328.1208801269531,28865100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,322.4945983886719,32674300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,310.1146545410156,40054300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,307.6642150878906,39646100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,307.821044921875,32720000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,308.0464782714844,44289500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,308.7424011230469,29386800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,311.96722412109375,34372200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,298.76397705078125,45366000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,304.0570373535156,39846400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,296.65655517578125,42333200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,297.3230895996094,45933900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,295.6273498535156,35380700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,290.16766357421875,57984400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,290.50091552734375,85731500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,282.7769470214844,72848600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,290.834228515625,90428900,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,293.9022216796875,53481300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,302.1554870605469,49743700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,304.8216247558594,46444500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,302.64556884765625,40950400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,307.2524719238281,36636000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,295.2842712402344,43730000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,299.88140869140625,35096500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,294.99029541015625,28533300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,298.5286865234375,32421200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,305.04705810546875,31284700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,296.3919677734375,45386200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,289.197265625,39175600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-14,293.7699890136719,296.760009765625,291.3500061035156,295.0,289.1580505371094,36359500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-15,300.010009765625,300.79998779296875,297.0199890136719,300.4700012207031,294.5197448730469,27058300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-16,298.3699951171875,300.8699951171875,293.67999267578125,299.5,294.17596435546875,29982100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-17,296.3599853515625,296.79998779296875,290.0,290.7300109863281,285.5619201660156,32461600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-18,293.04998779296875,293.8599853515625,286.30999755859375,287.92999267578125,282.8116455078125,34264000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-22,285.0,291.5400085449219,284.5,287.7200012207031,282.6053466796875,41736100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-23,290.17999267578125,291.70001220703125,280.1000061035156,280.2699890136719,275.2878112792969,37811200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-24,272.510009765625,295.1600036621094,271.5199890136719,294.5899963378906,289.35321044921875,56989700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-25,295.1400146484375,297.6300048828125,291.6499938964844,297.30999755859375,292.0248718261719,32546700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-02-28,294.30999755859375,299.1400146484375,293.0,298.7900085449219,293.47857666015625,34627500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-01,296.3999938964844,299.9700012207031,292.1499938964844,294.95001220703125,289.70684814453125,31217800,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-02,295.3599853515625,301.4700012207031,293.70001220703125,300.19000244140625,294.85369873046875,31873000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-03,302.8900146484375,303.1300048828125,294.04998779296875,295.9200134277344,290.6596374511719,27314500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-04,294.2900085449219,295.6600036621094,287.1700134277344,289.8599853515625,284.7073059082031,32356500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-07,288.5299987792969,289.69000244140625,278.5299987792969,278.9100036621094,273.9519958496094,43157200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-08,277.79998779296875,283.9599914550781,270.0,275.8500061035156,270.9463195800781,48159500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-09,283.44000244140625,289.6000061035156,280.7799987792969,288.5,283.3714904785156,35204500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-10,283.0199890136719,286.6000061035156,280.5799865722656,285.5899963378906,280.5132751464844,30628000,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-11,287.9599914550781,289.510009765625,279.42999267578125,280.07000732421875,275.0913391113281,27209300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-14,280.3399963378906,285.3999938964844,275.82000732421875,276.44000244140625,271.5259094238281,30660700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-15,280.3500061035156,287.82000732421875,278.7300109863281,287.1499938964844,282.0455322265625,34245100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-16,289.1099853515625,294.57000732421875,283.20001220703125,294.3900146484375,289.15679931640625,37826300,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-17,293.2900085449219,295.6099853515625,289.3699951171875,295.2200012207031,289.9720153808594,30816600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-18,295.3699951171875,301.0,292.7300109863281,300.42999267578125,295.0894470214844,43390600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-21,298.8900146484375,300.1400146484375,294.8999938964844,299.1600036621094,293.8420104980469,28351200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-22,299.79998779296875,305.0,298.7699890136719,304.05999755859375,298.6549072265625,27599700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-23,300.510009765625,303.2300109863281,297.7200012207031,299.489990234375,294.1661682128906,25715400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-24,299.1400146484375,304.20001220703125,298.32000732421875,304.1000061035156,298.6942138671875,24484500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-25,305.2300109863281,305.5,299.2900085449219,303.67999267578125,298.2815856933594,22566500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-28,304.3299865722656,310.79998779296875,304.3299865722656,310.70001220703125,305.1768798828125,29578200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-29,313.9100036621094,315.82000732421875,309.04998779296875,315.4100036621094,309.8031311035156,30393400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-30,313.760009765625,315.95001220703125,311.5799865722656,313.8599853515625,308.2806701660156,28163600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-03-31,313.8999938964844,315.1400146484375,307.8900146484375,308.30999755859375,302.8293762207031,33422100,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-04-01,309.3699951171875,310.1300048828125,305.5400085449219,309.4200134277344,303.9197082519531,27110500,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-04-04,310.0899963378906,315.1099853515625,309.7099914550781,314.9700012207031,309.3709411621094,24289600,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-04-05,313.2699890136719,314.8699951171875,309.8699951171875,310.8800048828125,305.3536682128906,23156700,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-04-06,305.19000244140625,307.0,296.7099914550781,299.5,294.17596435546875,40110400,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
2022-04-07,296.6600036621094,303.6499938964844,296.3500061035156,301.3699951171875,296.0126953125,31411200,0.0070999996,456.81,,0.89,13.263568,13.883489,31.804789
